true_label,pred_label,predict_proba
0,0,4.3925740714373705e-05
0,0,2.9605276849805608e-05
0,0,3.117460610284541e-05
0,0,0.001463174082198136
0,0,5.3907556693984805e-05
0,0,1.5237074925391073e-05
1,1,0.5473707811235591
0,0,4.444815848867772e-05
0,0,2.939638615198492e-05
0,0,0.33825249319704087
0,0,6.383240587793794e-06
0,0,7.210663729072856e-06
0,0,7.309498487184625e-06
0,0,3.258285498236662e-05
0,0,0.0005763763897175188
0,0,2.1156897565644593e-05
0,0,2.0442968920361582e-05
0,0,5.435203912857807e-05
0,0,0.024364134789319574
0,0,2.2493384900381115e-05
0,0,6.256174751367955e-05
0,0,0.00019039252017410835
0,0,7.380165514632838e-05
0,0,0.00012200751257749754
0,0,1.0448804308913834e-05
0,0,1.894839237261663e-05
0,0,2.2572277409638843e-05
0,0,5.1698090170292035e-05
0,0,3.708208999491857e-05
0,0,8.381039029604544e-05
0,0,1.168057471360412e-05
0,0,1.4535192697259612e-05
0,0,3.79470060442932e-05
0,0,5.977348192689871e-05
0,0,0.00011451927014330343
0,0,5.9620950293448155e-05
0,0,0.005712977804518174
0,0,4.817391991813124e-06
0,0,0.0001890702148806574
0,0,0.001471724148619599
0,0,0.00030363196589262034
0,0,0.0015595795072176372
0,0,4.228371907240374e-05
0,0,2.850720920837473e-05
0,0,0.0008452540109007963
0,0,5.93766775968873e-06
0,0,2.8853057120388866e-05
0,0,2.8940621644640726e-05
0,0,1.4736320665804756e-05
1,0,0.001427127984644037
0,0,1.043706391391443e-05
0,0,1.759258455020739e-05
0,0,0.00011597418751619029
1,1,0.9460890375340212
0,0,1.207506357089858e-05
1,1,0.9990060690196532
0,0,4.591461389110476e-05
0,0,0.0007550798022349356
0,0,2.835524639196943e-05
0,0,3.345462887846977e-05
0,0,8.417822314333537e-06
0,0,7.087745014625261e-05
0,0,0.0037289246321396286
1,0,0.08812182491161837
0,0,0.00014901649953135183
0,0,6.312688445482461e-06
0,0,0.001004204615056751
0,0,2.9513688838548888e-05
0,0,5.24060094207198e-05
1,0,0.16439085943237797
1,0,0.0015668308819270329
1,1,0.9721275228113023
0,0,1.6168895671461588e-05
1,1,0.9334712344510954
0,0,6.01498934213482e-05
0,0,0.00011909974830227074
0,0,8.259012408053105e-05
0,0,0.0010190005512630753
0,0,3.107121890566929e-05
0,0,0.00033465448090995263
0,0,0.005425482250484172
1,1,0.9822212350539524
0,0,1.0306953502679698e-05
0,0,5.138896171232633e-05
0,0,0.000308860000410182
0,0,0.0003904667566258478
0,0,5.6617112510431104e-05
0,0,5.595745836051432e-06
0,0,0.11267216043887499
0,0,2.1962982349452262e-05
0,0,6.989748809011127e-05
0,0,4.682308363185362e-05
0,0,8.045057262723304e-05
0,0,2.370952243923893e-05
0,0,5.1670192890776905e-06
0,0,3.58041527163116e-05
0,0,0.0001845554942623041
0,0,1.6033255233024766e-05
0,0,0.00039164489101273047
0,0,0.0014780999256341853
1,1,0.65437968556375
0,0,3.6263744564813086e-05
0,0,3.9379656460024845e-05
0,0,1.3059077638343828e-05
0,0,0.00011164583058185462
0,0,1.1263454571788514e-05
0,0,0.0002383627785953012
0,0,1.8502122176693255e-05
0,0,1.5581024798527627e-05
0,0,2.436701888733131e-05
0,0,6.570633205605043e-06
0,0,0.0008212586197658871
0,0,6.16427204156081e-06
0,0,0.00020797250091125573
0,0,7.939045591389847e-06
0,0,3.0282637784088592e-05
1,1,0.9972174394638299
1,0,0.37362309289402335
0,0,2.5551093351759252e-05
0,0,0.15247430760048647
0,0,0.0029883555376647173
0,0,1.0458913931466575e-05
0,0,6.094679485242522e-06
0,0,0.006716292734025366
0,0,0.002716075896278969
1,1,0.7983234479271082
0,0,3.461427731453357e-05
0,0,0.01651308437342426
1,0,0.3051617906165648
0,0,6.688625599203781e-06
0,0,1.3015986493292533e-05
0,0,9.947695671968961e-06
1,0,0.4480149360863023
0,0,1.7288950111908536e-05
0,0,0.0184613531630787
0,0,7.278489149013952e-06
0,0,4.307965751081875e-06
1,0,0.26260441349564123
0,0,0.002269845208758514
0,0,0.016566949389090844
0,0,1.2158100046657934e-05
0,0,7.047330882209046e-05
0,0,0.0008540778416364154
0,0,0.14138856457921656
0,0,6.680943566415524e-05
0,0,0.0013388131253457083
1,1,0.9991677288791923
1,0,0.03985440044885808
0,0,3.55574797893818e-05
0,0,2.8684344011349804e-05
0,0,6.617157161644561e-05
0,1,0.8267633556031567
0,0,0.0002923888531910747
0,0,0.11125311161809107
0,0,0.000182638234784999
0,0,0.0005515266013685834
0,0,0.0005052483899359152
0,0,0.0009332245325394683
0,0,2.5386147042402628e-05
0,0,0.0001644896314207927
0,0,0.00015925566617903296
0,0,0.00014999089623701447
1,1,0.9908541356132984
1,1,0.9991165323141891
0,0,8.435292328104818e-05
0,0,8.766647422837047e-06
0,0,6.5499740540127115e-06
0,0,0.01211033320206135
0,0,5.176403832578597e-06
0,0,4.35343192859881e-06
0,0,3.725575952939194e-05
0,0,6.6844350195051094e-06
0,1,0.9756610048454752
0,0,9.100911312200132e-05
0,0,1.5318339011776708e-05
0,0,8.079556244216125e-05
0,0,7.49250304030151e-05
0,0,3.174650309512665e-05
0,0,1.5178098914963752e-05
0,0,0.006861317101295452
0,0,0.00010946685344702056
0,0,6.857905866946404e-05
0,0,6.875310530833313e-06
0,0,6.566327603077458e-06
1,0,0.45013029193701143
0,0,0.0004635456830134099
0,0,8.659145053902747e-05
0,0,0.007476720062368853
0,0,2.4817803176488405e-05
0,0,0.0003646632087844764
0,0,1.638420564773045e-05
1,0,0.015927547306463605
0,0,3.4267100446990104e-05
0,0,0.011292376279058172
0,0,0.00045994423771912796
0,0,0.0156655372517035
0,0,0.00015479421415836428
0,0,0.00012085978136589488
0,0,0.0003750786615472355
0,0,6.8942592929295445e-06
0,0,0.0008097105332105134
0,0,5.84843025180396e-06
1,1,0.8999515041412675
0,0,0.00016896484015366185
0,0,0.0002525503491435117
0,0,8.038608194177599e-06
0,0,1.1344881998278083e-05
0,0,6.205686285421312e-05
0,0,1.8147220525599847e-05
0,0,0.000612661165018734
0,0,2.7651778621269087e-05
0,0,0.00025661397202274283
0,0,0.0002719044450484782
0,0,0.01912993460477595
0,0,5.169319157646117e-05
0,0,0.0010965088746962216
0,0,1.1201597492891179e-05
1,1,0.9868049760880472
0,0,3.0138285260298163e-05
1,1,0.9997433632119783
0,0,1.1964759444049212e-05
0,0,1.6838785490100634e-05
0,0,1.2527483921395127e-05
0,0,1.4484441845269808e-05
0,0,3.1684309342500295e-05
0,0,4.480342712041908e-05
0,0,0.0005116708105122401
0,0,8.5517306529369e-06
0,0,1.8224795847963513e-05
0,0,0.001715695106487359
0,0,1.0463342802031439e-05
0,0,0.06457167886898559
0,0,1.074360082843768e-05
0,0,0.0005959038023044941
0,0,2.9280076896803874e-05
0,0,7.204461267875758e-05
0,0,1.6868281456503064e-05
0,0,4.4712521020579214e-05
0,0,6.034154823393574e-05
0,0,1.2712434074864485e-05
0,0,0.0019903768525020454
1,1,0.9877830257623674
0,0,1.7740253513456304e-05
0,0,0.00012172172019776191
0,0,1.7946248869112947e-05
0,0,0.001889017223044147
0,0,0.008068155361194507
0,0,6.099388730939449e-06
0,0,4.829724343655615e-06
0,0,0.019242367985004165
0,0,0.0020704791468354185
0,0,2.1324112847101422e-05
0,0,2.6007000937243572e-05
0,0,5.440986445292156e-06
0,0,8.990477784404854e-06
0,0,0.00019629699762248383
0,0,0.00012584301974899437
0,0,0.0001815954958309086
0,0,4.2008405201004174e-05
0,0,0.0001244903885033537
1,1,0.9794034486194092
0,0,1.7919999592196754e-05
1,1,0.9351547206389864
0,0,8.842018069858077e-06
0,0,7.045498011296162e-05
0,0,2.2088334815476375e-05
0,0,0.00010970380902743423
1,1,0.9920827745813756
0,0,3.3590228476181126e-05
1,0,0.0002115209626992902
1,1,0.9986260076450122
0,0,3.6155500708195895e-05
0,0,0.0001922228616332444
0,0,0.00017906445298554002
0,0,7.362287335499127e-06
0,0,0.0007207599516495016
0,0,5.3214456836130945e-06
1,1,0.9944947196830717
0,0,1.561166408344359e-05
0,0,4.58905648060527e-05
0,0,0.0009223471989699948
0,0,5.611745367457139e-06
0,0,3.479591798652919e-05
0,0,0.000359358064012151
0,1,0.503389450587376
0,0,0.002006773676192172
0,0,0.0008003241415480442
0,1,0.5675868478476828
0,0,0.0011131099031336494
0,0,1.9570283057342357e-05
1,0,0.04958878411681738
0,0,2.322793565146429e-05
1,1,0.9981438654623396
0,0,0.00011033147836287325
1,0,0.005773029746654066
0,0,1.89757573769918e-05
0,0,0.0817314056645179
0,0,2.757170262329093e-05
0,0,0.012460089125235331
0,0,1.7245900458162558e-05
0,0,3.8223021717513546e-05
0,0,1.0396825586163356e-05
0,0,0.0024979549656201365
0,0,6.273342999744412e-06
0,0,0.00017530117076279816
0,1,0.8306887636769155
0,0,8.28293766635693e-05
1,0,0.27125204501801226
0,0,2.435756525381583e-05
0,0,7.026338476606646e-05
0,0,8.056879573115955e-06
0,0,0.00017972103689828945
1,0,0.01915377748667013
0,0,9.5610099678821e-06
0,0,2.679104087607588e-05
0,0,0.00203999788836927
0,0,0.0008920996958690978
0,0,0.0017450513521681847
0,0,2.6055673799673124e-05
0,0,9.458691845450336e-06
0,0,0.018236837267741845
0,0,0.0002635485649932272
0,0,4.350869167932471e-05
0,0,0.004196381331436605
1,1,0.9929801194335759
0,0,6.793200710970157e-05
0,0,3.237328756993863e-05
0,0,0.00048209138428195953
0,0,2.493164953201497e-05
0,0,0.00023033867151694835
0,0,0.01628460575360726
0,0,5.1643456262966165e-06
0,0,5.526145581468079e-06
0,0,0.349313948753598
1,0,0.014415850582611772
0,0,1.3507062322659994e-05
0,0,0.48141513236602484
1,0,0.35556882262612705
0,0,0.1863644626112152
0,0,0.00017852216005226275
0,0,0.00011796058213835475
0,0,2.425305178635548e-05
0,0,6.070920236791419e-05
0,0,0.02353511732375957
0,0,8.546127266097911e-05
0,0,0.000396732657456087
0,0,2.128452176706467e-05
0,0,6.111683082250493e-06
1,1,0.7992670413827554
0,0,0.00017509869721160225
1,1,0.9993800276848683
0,0,0.0013597778108489541
0,0,6.111300533361481e-05
1,0,0.0510467831253461
0,0,0.007960991624475477
