true_label,pred_label,predict_proba
0,0,7.01897883074122e-05
0,0,0.00013644921673880696
0,0,1.8478120933982323e-05
0,0,4.685040703618149e-05
0,0,5.57782530534561e-06
0,0,0.00607139836568768
0,0,1.429173605414425e-05
0,0,3.3297409656239205e-05
0,0,0.0010910792717823568
1,0,0.03316847377580162
0,0,6.723940226029292e-06
0,0,5.149829629573927e-06
0,0,3.1882699185204624e-05
0,0,0.008001917770559202
0,0,4.4497289214089e-05
0,0,0.34513351569358586
0,0,0.008549973798514408
0,0,4.494538367261985e-05
0,0,5.202861248898203e-05
0,0,4.962134706022712e-05
0,0,0.00010923043994600917
0,0,0.0022088702974277373
0,0,9.948717865851996e-05
1,1,0.9822972292244233
0,0,0.0001536254582400126
0,0,0.003602406427201125
0,0,0.016787118065552758
0,0,4.093723357833951e-05
0,0,5.333406195671455e-06
0,0,7.74374692813544e-06
0,0,0.0025210322209214186
0,0,6.649972164293642e-06
0,0,3.2039853318834785e-05
1,0,1.5407867616942683e-05
0,0,6.476384877377898e-05
0,0,0.005234257165899878
0,0,0.00017636259023932338
0,0,0.008781485931903817
0,0,6.308938191421441e-06
0,0,0.00030593345486729025
0,0,0.0007056280114269753
0,0,4.4786079045404046e-05
0,0,0.00029800390562698836
0,0,0.00013081323450845603
0,0,6.968337895274199e-05
0,0,0.00010837863717341891
0,0,2.080643095732488e-05
0,0,8.001467710688892e-05
0,0,0.0009632026452965982
0,0,9.529323051725934e-06
0,0,7.600395611749201e-06
0,0,0.001121491992623176
0,0,1.1681483269854548e-05
0,0,0.14919863685480264
0,0,0.0014081913306625805
1,1,0.999593258744688
0,0,0.006013694104552692
0,0,2.1594458511536946e-05
0,0,2.854930953475561e-05
0,0,0.006032426702351076
0,0,6.678043762320306e-06
0,0,6.178487531224856e-06
0,0,6.750995550709039e-06
0,0,5.555746982439866e-05
0,0,2.379114836765179e-05
0,0,5.875125086292103e-06
0,0,0.0009366406325488987
0,0,8.728122201506396e-06
0,0,0.017417166568927323
0,0,5.957717610006741e-06
0,0,0.007812628789873212
0,0,5.644437425168679e-06
0,0,5.748195422586792e-05
0,0,7.354928547286667e-05
0,0,0.0010438504234608508
0,0,0.000295109032280089
0,0,5.9431155319628375e-05
0,0,0.033878657538359065
0,0,6.564849834022436e-06
0,0,0.00010788074944713334
0,0,2.553286421439935e-05
0,0,0.00010632838349018742
0,0,1.3128104387123313e-05
0,0,0.029070177019698804
0,0,0.00018335498301521748
0,0,0.00024602057213129525
0,0,5.487551554755574e-06
1,1,0.9842260959090692
0,0,3.612964042248648e-05
0,0,2.4870304658202583e-05
0,0,2.0553062739453208e-05
0,0,0.0008928081571112537
0,0,1.2669317907159548e-05
0,0,9.443669659905067e-05
1,0,0.0009328233376061347
0,0,5.577659377181713e-06
0,0,0.00019788166991670727
0,0,1.0552063062728953e-05
0,0,1.4817060861470642e-05
0,0,0.004559632755306864
0,0,0.0002098597259907582
1,1,0.9952131894848917
0,0,0.000530103321298955
0,0,7.323213825045509e-05
0,0,0.0023779651938813495
0,0,2.7698365153660182e-05
0,0,6.441149872538729e-05
0,0,2.152442768719414e-05
0,0,0.0011573171524338192
0,0,1.4295563992023327e-05
1,0,0.3196268642593791
0,0,0.0008826304229032978
0,0,0.00023526878170020208
0,0,1.1011943372582017e-05
0,0,0.00063023709986298
0,0,0.00012286371551566234
0,0,4.212137900558308e-05
1,0,0.0689110650306847
0,0,1.6217524165982605e-05
0,0,0.00024053318632482799
0,0,1.9269197098258404e-05
0,0,0.0007223862249852214
0,0,7.860475693551589e-06
0,0,0.0010316356291493985
0,0,2.9693240984117825e-05
0,0,0.00010306816886263505
0,0,3.223714018689049e-05
0,0,1.1792257781787207e-05
0,0,2.448539964084892e-05
0,0,0.00013485258713166038
0,0,7.764597597883661e-06
0,0,2.5974589436352865e-05
0,0,0.00027829496630428816
0,0,0.00019734070918503812
0,0,0.0004213799201903913
0,0,0.0002520103004884257
0,0,0.0002462077975347025
0,0,7.71637333601239e-06
1,0,0.0005632959652083629
1,1,0.8013706760797141
0,0,1.1944197765887006e-05
0,0,6.003437773224456e-06
0,0,0.0002223997904832451
0,0,1.5133974135864601e-05
0,0,2.5259866086336515e-05
0,0,0.0014466710517835378
0,0,5.2845752018045675e-05
0,0,1.1780755924332497e-05
0,0,1.9277750922624048e-05
0,0,5.234200304898292e-05
0,0,1.9825361586273453e-05
0,0,2.8431080972921005e-05
0,0,0.00011829633710296878
0,0,8.706264575265657e-06
0,0,1.1923781674108498e-05
0,0,5.587858713890234e-06
0,0,5.8744133354069485e-05
0,0,0.00038277410273483307
1,1,0.9997710597983389
0,0,1.177713665904359e-05
0,0,0.0006528440514819265
0,0,1.34211621238474e-05
0,0,0.3364697121159463
0,0,1.1218968500584394e-05
0,0,4.3124320618222776e-05
0,0,8.95406422038966e-06
0,0,9.203032477736453e-06
0,0,3.542055588317256e-05
0,0,0.09254884812784267
0,0,6.180695978940537e-05
0,0,6.959691931717276e-06
0,0,3.374973956958357e-05
0,0,0.00012454048923588674
0,0,0.0014559041108699723
0,0,0.00012688471432277095
0,0,0.06404029943508202
0,0,0.0007096617913787698
1,0,0.3669111206865332
0,0,0.0005344396754245353
0,0,6.406234767101559e-05
0,0,0.0016157212044097115
0,0,0.00040862219864178903
1,1,0.8855469651303003
0,0,0.002606895009063019
0,0,0.00029643079484930777
0,0,9.880225236901103e-06
0,0,0.00011115242338452362
1,0,7.00856275389341e-05
0,0,6.727635341159228e-05
0,0,3.9113756300191456e-05
0,0,6.180279724555269e-05
0,0,0.014032337579254124
0,0,4.671747052889757e-06
0,0,8.126343702485959e-05
0,0,7.170193256899826e-06
0,0,4.7011188371087156e-05
1,1,0.9983530397851247
0,0,0.0028003164894561325
0,0,2.2284770485053754e-05
0,0,2.976519957943875e-05
0,0,0.0011230567726451986
0,0,0.0015095920778210698
0,0,6.409805101860058e-05
