true_label,pred_label,predict_proba
0,0,0.02251331003931708
1,0,0.01578090961786683
0,0,3.407874151667566e-05
0,0,0.00017286098336519745
0,0,0.0003422772442820394
0,0,1.3506265810368512e-05
0,0,0.0001743433124515283
0,0,0.0004711172870090395
0,0,2.309272389429856e-05
0,0,5.4179047221171496e-05
1,1,0.9980350430692411
0,0,0.00028235322285418194
0,0,4.8792767960753254e-05
0,0,0.010094245419468585
0,0,0.029708662849197078
0,0,3.418977592574958e-05
0,0,0.003683015513276354
0,0,6.162279689506713e-05
0,0,9.44112472508687e-05
0,0,0.0003325623899420144
0,0,6.969079317268608e-05
0,0,1.9278232581695186e-05
0,0,0.00011878053325188189
0,0,1.1862370089075997e-05
0,0,1.1119373803001925e-05
0,0,6.1031333419961026e-05
0,0,0.00019145271363586248
0,0,0.008458152956939618
0,0,0.007228050439938313
0,0,5.7122334051367036e-06
0,0,0.0028519877471850923
0,0,1.07504233555683e-05
0,0,9.878682078674243e-06
0,0,7.494830184214613e-05
0,0,1.5701396779789405e-05
0,0,1.6207288019028223e-05
0,0,0.0001251499066857535
0,0,1.744806078905425e-05
0,0,0.0016356978104077986
0,0,0.00011125990443506354
0,0,0.0001120298682582354
0,0,0.011069899796776129
0,0,0.002318159363669641
1,1,0.9961851950590164
0,0,5.875647140631532e-05
0,0,2.5048372036353183e-05
1,1,0.9958174494706639
0,0,2.2796085270244655e-05
0,0,0.0004692411500391708
0,0,1.4310449553148895e-05
0,0,0.00016963095873612598
0,0,0.0010937526222508
0,0,4.0088826300887305e-05
0,0,0.0007665219929012105
0,0,0.0007048558398069806
1,1,0.9989004780667291
0,0,1.4545274747631444e-05
0,0,8.333443033642593e-05
0,0,7.65639818768472e-05
0,0,0.0029147856939948542
0,0,0.0006027002219505443
0,0,0.011459065242818459
0,0,0.00016898321093441527
0,0,0.00010501548666803982
0,0,0.0005750659149636532
0,0,1.624202897505183e-05
0,0,4.202544624470487e-05
0,0,1.5446518537866234e-05
0,0,3.443848413491236e-05
0,0,2.2506475967899948e-05
0,0,0.0014122595161540112
1,0,0.2166656604975463
0,0,0.0005954179134604032
0,0,3.404772593782301e-05
0,0,0.0004428752321953593
0,0,0.0019807987182824264
0,0,2.0686323604660807e-05
0,0,0.0007160315004676479
0,0,2.942697541986749e-05
0,0,4.294714228771068e-05
0,0,9.72169483919278e-06
0,0,4.181639499342185e-05
0,0,9.313908540306267e-06
0,0,2.5290940444009455e-05
0,0,0.0010303190118151517
0,0,4.445289566539004e-05
0,0,1.227680775860664e-05
0,0,5.950856993707963e-06
0,0,0.00021751718984801442
0,0,3.274429638320021e-05
0,0,2.255313205646626e-05
0,0,3.15038826964029e-05
1,0,0.0018966508175979754
0,0,0.0005916940080163116
0,0,0.00023467520882200854
0,1,0.99300656535984
0,0,2.0965443606308276e-05
0,0,0.00016430589029077308
0,0,0.002843698166512806
0,0,0.03203942239853891
0,0,1.465953401095378e-05
0,0,0.00013422099284065466
0,0,0.000262137795061415
0,0,0.00031972512988308154
0,0,2.420039714250489e-05
0,0,0.00010296055208274179
0,0,0.0009281243850562781
0,0,9.27231062324067e-06
0,0,3.66544636304756e-05
0,0,4.504454572383731e-05
0,0,0.005020449822741649
0,0,2.0010977554663922e-05
0,0,0.0006642084006002677
0,0,1.4200554894370363e-05
0,0,5.0309147810725e-05
0,0,0.0003058022831250731
1,0,0.425527017190543
0,0,7.347535980518475e-05
0,0,4.529505009757153e-05
0,0,5.944887602012854e-05
0,0,0.0004773065471704041
0,0,0.0010594907498121305
0,0,0.0009350265338136639
0,0,0.001160607266072597
0,0,7.541393793332145e-05
0,0,1.8491641626968105e-05
0,0,5.600291448941161e-05
0,0,2.0469966540007715e-05
1,0,0.0796610472306363
0,0,6.973762969468611e-05
0,0,0.0007724212459018116
0,0,2.5806271780828647e-05
0,0,0.009762346701555465
0,0,9.791536571274354e-05
0,0,0.00038264123292042267
0,0,0.00012832390602725955
0,0,1.4142415148466883e-05
0,0,6.890079118246596e-06
0,0,0.00018301394715544087
0,0,1.2072538847555886e-05
0,0,0.0002798642040745282
0,0,1.7282396028157047e-05
1,0,0.3167004698011445
0,0,0.00010118431307312896
0,0,7.807324729528445e-05
0,0,3.0367266615041384e-05
0,0,9.583014530475745e-06
0,0,3.7827215441137283e-05
0,0,1.7268224951278953e-05
0,0,3.1547595911220266e-05
0,0,9.912625191649216e-06
1,0,0.005610562650123927
0,0,1.390409973615517e-05
0,0,3.1160831996411354e-05
0,0,1.8120272923686996e-05
1,1,0.9965049421059534
