true_label,pred_label,predict_proba
0,0,0.0011627046069669694
0,0,2.8081008161139266e-05
0,0,0.00022162896222778283
0,0,0.0001961524677683158
0,0,0.0008555905135900117
0,0,0.0003050599216601855
0,0,6.923643141965713e-06
0,0,0.00023795120198172721
0,0,5.410618023780856e-05
0,0,6.803639376878904e-05
0,0,4.890322867538251e-06
0,0,3.9930151682832655e-05
0,0,0.0004414418671723977
0,0,2.2367046156123236e-05
0,0,6.712678003387752e-05
0,0,1.841669491683065e-05
0,0,0.0001683997117483732
1,1,0.9943750123333202
0,0,2.1397716108093287e-05
0,0,2.788425153588374e-05
0,0,0.0013574974921182269
0,0,3.790336631761908e-05
0,0,0.0008204078807845815
0,0,4.533480398771977e-05
0,0,0.00013741028930400244
0,0,5.440693997151811e-05
0,0,0.0004934607754578539
0,0,1.2832225944868608e-05
0,0,0.0001235659488166853
0,0,0.00011637887291659716
0,0,2.9495870453131725e-05
0,0,0.00044286385965019786
0,0,0.00021295117795529112
0,0,6.787463186408751e-05
1,1,0.9913380520138303
0,0,4.406460178856889e-05
0,0,3.576035072626416e-05
0,0,1.5207102698041848e-05
0,0,0.00010853107934617355
0,0,0.13261712439553514
0,0,0.016644947340662974
0,0,2.9939263232838724e-05
0,0,0.00015081761561660135
0,0,2.7144677474011697e-05
0,0,0.0004163518664276537
0,0,0.0011657575686018064
0,0,1.3534691732201314e-05
0,0,3.783107487803666e-05
0,0,7.271930637940106e-05
1,1,0.9993155574033517
0,0,0.0011448589898348054
0,0,1.3816749774732382e-05
0,0,4.278312631867479e-05
0,0,7.384839979714494e-06
0,0,5.601842631271434e-05
0,0,0.005563222036475084
0,0,8.063474469646114e-06
0,0,5.419126005996054e-05
0,0,9.69112292704408e-06
0,0,6.849566327830168e-06
0,0,0.00047514005537851247
0,0,0.0008603296771607778
0,0,1.637484978485003e-05
1,0,0.002061601300944509
0,0,4.745095202687324e-05
0,0,7.959808176557599e-06
0,0,9.189669663826414e-06
1,0,0.0016173467246237078
0,0,0.00021517162259565863
0,0,2.723561875303966e-05
0,0,1.4335365030086249e-05
0,0,8.755732664353317e-06
0,0,0.0002556856982368081
0,0,9.027280666859988e-05
0,0,9.510121727541974e-05
0,0,0.0001270945061849172
0,0,0.00012526026555776098
0,0,2.42607463790173e-05
0,0,0.0018185126740470198
0,0,6.233897181762686e-06
0,0,0.022530008895100283
0,0,1.7386387292117124e-05
0,0,0.0002445517381947933
0,0,0.0005459307261845222
0,0,0.0002941111435667753
0,0,0.00012146372709390494
0,0,1.010496679125162e-05
0,0,0.00019988519297833518
1,1,0.8772220890033431
0,0,0.09292158701596845
0,0,2.802586475623536e-05
0,0,6.5327403704991165e-06
0,0,1.2357719898182211e-05
0,0,6.6887361265335e-05
0,0,0.005001939761222023
0,0,0.000686485796152902
0,0,2.884123301729232e-05
0,0,0.0009151106789818299
0,0,3.549877773036826e-05
0,0,1.9911647069818743e-05
1,0,0.28842094960320874
0,0,7.816680089185587e-05
0,0,2.0681147042981213e-05
0,0,5.474037300730482e-06
0,0,8.679513951562515e-05
0,0,0.00016536081628122117
0,0,1.1366664520112837e-05
0,0,0.00922671015570447
1,1,0.9825808702300978
0,0,1.351636894098748e-05
0,0,2.9968142159123962e-05
0,0,2.64476850349394e-05
0,0,0.007214859867195892
0,0,2.3639821908000323e-05
0,0,1.8128126223078996e-05
1,0,0.01224489174926833
0,0,0.0004164409415127019
0,0,0.00022427933157944112
0,0,0.0002468847209674686
0,0,5.2357337973925356e-05
0,0,9.121310344400751e-06
0,0,2.2620939876616307e-05
0,0,3.2608102902974204e-05
0,0,2.0932543609307178e-05
0,0,0.0028230737742684768
0,0,1.3817965770418255e-05
0,0,0.00013405468431276925
0,0,5.910778427819771e-05
0,0,3.3630171619992274e-05
0,0,1.7833155430632883e-05
0,0,7.950436669958429e-06
0,0,8.293469325259315e-05
0,0,9.938141566407213e-06
1,0,0.006227933592762165
0,0,0.00016821430814419386
0,0,0.0001584665824420224
0,0,0.00010082509060380548
0,0,0.00751082297529711
0,0,2.762732203155779e-05
0,0,0.00012590959524757885
0,0,0.011741859225697928
0,0,2.8337436718598405e-05
0,0,1.2803399320557177e-05
0,0,6.48279893611777e-05
0,0,0.001085753242551637
0,0,2.0474925303466888e-05
1,0,0.04383612738698658
0,0,1.8034010732953128e-05
0,0,0.00018423404632402857
0,0,0.00032784082067104114
0,0,5.5611692350454455e-06
0,0,2.406143861909363e-05
0,0,2.2488156624375435e-05
1,1,0.5943787296432947
1,0,0.0016909867354308287
0,0,1.2328845159913552e-05
0,0,0.05554232073905432
0,0,0.01266152319895382
0,0,0.001999130597705748
0,0,0.0031980941069403176
1,0,0.2531348581801746
0,0,7.970182324030981e-05
0,0,0.002702003583301627
0,0,0.00012284018021076342
0,0,0.00012021942695921535
0,0,1.9545478666488912e-05
0,0,0.0003326174890202158
0,0,2.0408553967278545e-05
0,0,0.006228999139431201
0,0,0.01108854513096647
0,0,0.0001928439375598624
0,0,0.0008667792945508073
0,0,0.0010907951195399618
0,0,2.6035055422088414e-05
0,0,6.0821022151902e-06
0,0,3.348414598900569e-05
0,0,0.0003567889558522533
0,0,0.0010050803363660277
0,0,0.0005312298567557123
0,0,0.00012779937158233546
0,0,4.365624372657866e-05
0,0,6.615953302044636e-05
0,0,5.647638718248677e-05
0,0,0.00020880525319262692
0,0,2.501177159261506e-05
0,0,0.05470430325946546
0,0,9.335703348637293e-05
0,0,1.1257863654869901e-05
0,0,1.916041496956933e-05
0,0,0.00014656569884759243
0,0,5.258392871614902e-05
1,1,0.9830762245903418
0,0,2.1939057909056546e-05
0,0,0.00015343076675675886
0,0,0.00037854346835549215
0,0,2.4451635635998643e-05
0,0,0.0006101738798846073
0,0,4.684917796189822e-05
0,0,7.591226495936586e-05
1,0,0.09393093981253749
0,0,0.00010374918243575602
0,0,0.0001495418035958363
1,0,0.37762924761858674
0,0,0.0004393033710023069
0,0,2.5812012942768367e-05
0,0,0.00017420171684258767
0,0,4.251906017973377e-05
0,0,1.058876166015491e-05
0,0,0.00040799716420477576
0,0,0.0004755672042735926
0,0,6.625822581623474e-05
0,0,7.886501826951605e-05
0,0,1.8451098173509483e-05
0,0,0.0007157870711103647
0,0,0.00010488695845528227
0,0,0.000188347242397047
0,0,3.6089945688329146e-05
